"Authors","Article Title","Source Title","Publication Year","DOI","Document Type","Institution Address","Institution","Country"
"Madlener, Sibylle; Svacinova, Jana; Kitner, Miloslav; Kopecky, Jiri; Eytner, Ruth; Lackner, Andreas; Vo, Than Phuong Nha; Frisch, Richard; Grusch, Michael; De Martin, Rainer; Dolezal, Karel; Strnad, Miroslav; Krupitza, Georg","In vitro anti-inflammatory and anticancer activities of extracts of Acalypha alopecuroidea (Euphorbiaceae)","INTERNATIONAL JOURNAL OF ONCOLOGY","2009.0","10.3892/ijo_00000403","Article","Med Univ Vienna, Inst Clin Pathol, A-1090 Vienna, AustriaMed Univ Vienna, Dept Vasc Biol & Thrombosis Res, A-1090 Vienna, AustriaMed Univ Vienna, Dept Med 1, Inst Canc Res, A-1090 Vienna, AustriaPalacky Univ, Lab Growth Regulators, Olomouc 78371, Czech RepublicInst Expt Bot AS CR, Olomouc 78371, Czech RepublicInst Microbiol, Lab Algal Biotechnol, Trebon 37981, Czech RepublicUniv S Bohemia, Inst Phys Biol, Nove Hrady 37333, Czech RepublicInst Ethnobiol, Playa Diana, San Jose Peten, Guatemala","Inst Ethnobiol","Other"
"Sampaio, Fabio C.; Pereira, Maria do Socorro V.; Dias, Celidarque S.; Costa, Vicente Carlos O.; Conde, Nikeila C. O.; Buzalaf, Marilia A. R.","In vitro antimicrobial activity of Caesalpinia ferrea Martius fruits against oral pathogens","JOURNAL OF ETHNOPHARMACOLOGY","2009.0","10.1016/j.jep.2009.04.034","Article","Univ Fed Paraiba, Pharmaceut Technol Lab, BR-58051900 Joao Pessoa, Paraiba, BrazilUniv Fed Amazonas, Dept Oral Med, BR-69033760 Manaus, Amazonas, BrazilUniv Sao Paulo, Dept Biochem, BR-17012901 Bauru, Brazil",NA,"Brazil"
"Bertucci, Ana; Olivaro, Cristina; da Silva, Pedro Almeida; Ramos, Daniela; Pia Cerdeiras, Maria; Vazquez, Alvaro","Initial antimicrobial activity studies of plants of the riverside forests of the southern Uruguay River","REVISTA BRASILEIRA DE FARMACOGNOSIA-BRAZILIAN JOURNAL OF PHARMACOGNOSY","2009.0","10.1590/S0102-695X2009000100005","Article","Fac Quim Montevideo, Catedra Farmacognosia, Montevideo 11800, UruguayFundacao Univ Fed Rio Grande, Dept Patol, BR-96200190 Rio Grande, RS, BrazilFac Quim Montevideo, Catedra Microbiol, Montevideo 11800, Uruguay",NA,"Brazil"
"Borsoi, A.; Santin, E.; Santos, L. R.; Salle, C. T. P.; Moraes, H. L. S.; Nascimento, V. P.","Inoculation of newly hatched broiler chicks with two Brazilian isolates of Salmonella Heidelberg strains with different virulence gene profiles, antimicrobial resistance, and pulsed field gel electrophoresis patterns to intestinal changes evaluation","POULTRY SCIENCE","2009.0","10.3382/ps.2008-00466","Article","Univ Fed Rio Grande do Sul, Fac Vet Med, Ctr Diagnost & Res Avian Pathol, BR-91546000 Porto Alegre, RS, BrazilUniv Fed Parana, Fac Vet Med, Lab Microbiol & Avian Pathol, BR-80035050 Curitiba, Parana, BrazilUniv Passo Fundo, Fac Agron & Vet Med, BR-99001970 Passo Fundo, RS, Brazil",NA,"Brazil"
"de Assis, Camila M.; Moreno, Paulo R. H.; Marx Young, Maria Claudia; de Arruda Campos, Ivan P.; Suffredini, Ivana B.","Isolation and evaluation of the biological activity related to the major alkaloids in Tabernaemontana angulata Mart. ex Mull. Arg., Apocynaceae.","REVISTA BRASILEIRA DE FARMACOGNOSIA-BRAZILIAN JOURNAL OF PHARMACOGNOSY","2009.0","10.1590/S0102-695X2009000400021","Article","Univ Paulista, Lab Extracao, Av Paulista 900,1 Andar, BR-01310100 Sao Paulo, BrazilUniv Sao Paulo, Inst Quim, BR-05513970 Sao Paulo, BrazilSecretaria Meio Ambiente Estado Sao Paulo R Migue, Inst Bot, BR-04301902 Sao Paulo, BrazilUniv Paulista, Programa Posgrad Engn Prod, Inst Ciencias Exatas & Tecnol, BR-04026002 Sao Paulo, Brazil",NA,"Brazil"
"Bystrom, Laura M.; Lewis, Betty A.; Brown, Dan L.; Rodriguez, Eloy; Obendorf, Ralph L.","Phenolics, Sugars, Antimicrobial and Free-Radical-Scavenging Activities of Melicoccus bijugatus Jacq. Fruits from the Dominican Republic and Florida","PLANT FOODS FOR HUMAN NUTRITION","2009.0","10.1007/s11130-009-0119-y","Article; Proceedings Paper","Cornell Univ, Div Nutr Sci, Ithaca, NY 14853 USACornell Univ, Dept Anim Sci, Ithaca, NY 14853 USACornell Univ, Dept Plant Biol, Ithaca, NY 14853 USACornell Univ, Dept Crop & Soil Sci, Ithaca, NY 14853 USA",NA,"USA"
"Estevam, Charles S.; Cavalcanti, Amaro M.; Cambui, Erica Verena E.; Neto, Vitor Araujo; Leopoldo, Paulo T. G.; Fernandes, Roberta P. M.; de Araujo, Brancilene S.; Porfirio, Zenaldo; Sant'Ana, Antonio Euzebio G.","Phytochemistry and microbiological assay of the bark extracts of Maytenus rigida Mart. (Celastraceae)","REVISTA BRASILEIRA DE FARMACOGNOSIA-BRAZILIAN JOURNAL OF PHARMACOGNOSY","2009.0","10.1590/S0102-695X2009000200020","Article","Univ Fed Alagoas, Lab Pesquisa Recursos Nat, BR-57000000 Maceio, AL, BrazilUniv Fed Sergipe, Lab Bioquim, BR-49100000 Sao Cristovao, SE, BrazilUniv Fed Alagoas, Microbiol Lab, Ctr Ciencias Biol, BR-57000000 Maceio, AL, Brazil",NA,"Brazil"
"Simone, Michael; Evans, Jay D.; Spivak, Marla","RESIN COLLECTION AND SOCIAL IMMUNITY IN HONEY BEES","EVOLUTION","2009.0","10.1111/j.1558-5646.2009.00772.x","Article","Univ Minnesota, Dept Ecol Evolut & Behav, St Paul, MN 55108 USAARS, USDA, Bee Res Lab, Beltsville, MD 20705 USAUniv Minnesota, Dept Entomol, St Paul, MN 55108 USA",NA,"USA"
"Gottwald, T.; Graham, J.; Bock, C.; Bonn, G.; Civerolo, E.; Irey, M.; Leite, R.; McCollum, G.; Parker, P.; Ramallo, J.; Riley, T.; Schubert, T.; Stein, B.; Taylor, E.","The epidemiological significance of post-packinghouse survival of Xanthomonas citri subsp citri for dissemination of Asiatic citrus canker via infected fruit","CROP PROTECTION","2009.0","10.1016/j.cropro.2009.02.003","Article","ARS, USDA, US Hort Res Lab, Ft Pierce, FL 34945 USAUniv Florida, Ctr Citrus Res & Educ, Lake Alfred, FL 33850 USAFlorida Dept Agr & Consumer Serv, Div Plant Ind, Gainesville, FL 32611 USAARS, USDA, San Joaquin Valley Agr Sci Ctr, Parlier, CA 93648 USAUS Sugar Corp, So Gardens Citrus, Clewiston, FL 33440 USAIAPAR, Area Prot Plantas, CP 481, BR-86047902 Londrina, BrazilAnim & Plant Hlth Inspect Serv, USDA, Ctr Plant Hlth Sci & Technol, Edinburg, TX 78541 USAEstn Expt Agroind Obispo Colombres, San Miguel De Tucuman, ArgentinaAnim & Plant Hlth Inspect Serv, USDA, Citrus Hlth Response Program, Orlando, FL 32824 USA","Florida Dept Agr & Consumer ServIAPAREstn Expt Agroind Obispo Colombres","Brazil"
"Dame Schuch, Luiz Filipe; Wiest, Jose Maria; Garcia, Elen Nunes; Prestes, Luciana Souza; Schramm, Renata da Costa; Coimbra, Helen; de Araujo Meireles, Mario Carlos","Antifungical activity of medicinal plants with traditional used as antibiotic","ACTA SCIENTIAE VETERINARIAE","2008.0",NA,"Article","Univ Fed Pelotas, Dept Vet Prevent, Fac Vet, Pelotas, RS, BrazilUniv Fed Rio Grande do Sul, Inst Ciencia & Tecnol Alimento, BR-90046900 Porto Alegre, RS, BrazilUniv Fed Pelotas, Dept Bot, Inst Biol, Pelotas, RS, Brazil",NA,"Brazil"
"Garcia, Roxana; Alves, Eliomara S. S.; Santos, Mirella P.; Aquije, Gloria M. F. Viegas; Fernandes, A. Alberto R.; dos Santos, Reginaldo B.; Ventura, Jose A.; Fernandes, Patricia M. B.","Antimicrobial activity and potential use of monoterpenes as tropical fruits preservatives","BRAZILIAN JOURNAL OF MICROBIOLOGY","2008.0","10.1590/S1517-83822008000100032","Article","Univ Fed Espirito Santo, Vitoria, ES, BrazilInst Capixaba Pesquisa Assistencia Tecn & Extensa, Vitoria, ES, BrazilInst Cuibano Investigac Derivados Cana Azucar, Dept Microbiol, Havana, Cuba","Inst Capixaba Pesquisa Assistencia Tecn & ExtensaInst Cuibano Investigac Derivados Cana Azucar","Brazil"
"Brenda Gende, Liesel; Floris, Ignazio; Fritz, Rosalia; Javier Eguaras, Martin","Antimicrobial activity of cinnamon (Cinnamomum zeylanicum) essential oil and its main components against Paenibacillus larvae from Argentine","BULLETIN OF INSECTOLOGY","2008.0",NA,"Article","Univ Sassari, Dipartimento Protez Piante, Sez Entomol, I-07100 Sassari, ItalyUniv Nacl Mar Plata, Dept Biol, Mar Del Plata, Buenos Aires, ArgentinaUniv Nacl Mar Plata, Dept Quim, Mar Del Plata, Buenos Aires, ArgentinaUniv Nacl Mar Plata, CONICET, Mar Del Plata, Buenos Aires, Argentina",NA,"Argentina"
"Aguiar, Jaciana S.; Costa, Maria C. C. D.; Nascimento, Silene C.; Sena, Kesia X. F. R.","Antimicrobial activity of Lippia alba (Mill.) N. E. Brown (Verbenaceae)","REVISTA BRASILEIRA DE FARMACOGNOSIA-BRAZILIAN JOURNAL OF PHARMACOGNOSY","2008.0","10.1590/S0102-695X2008000300018","Article","Univ Fed Pernambuco, Dept Antibiot, BR-50670901 Recife, PE, BrazilUniv Catolica Pernambuco, Dept Biol, BR-50050900 Recife, PE, Brazil",NA,"Brazil"
"Avancini, Cesar; Wiest, Jose M.; Dall'Agnol, Rodrigo; Haas, Juliana Schulte; von Poser, Gilsane L.","Antimicrobial Activity of Plants Used in the Prevention and Control of Bovine Mastitis in Southern Brazil","LATIN AMERICAN JOURNAL OF PHARMACY","2008.0",NA,"Article","Univ Fed Rio Grande do Sul, Programa Posgraduacao Ciencias Farmaceut, BR-90610000 Porto Alegre, RS, BrazilUniv Fed Rio Grande do Sul, Depto Med Vet Preventiva, Fac Vet, BR-90540000 Porto Alegre, RS, BrazilUniv Fed Rio Grande do Sul, Depto Ciencias Alimentos, Inst Ciencia & Tecnol Alimentos, BR-91540000 Porto Alegre, RS, Brazil",NA,"Brazil"
"Costa, E. S.; Hiruma-Lima, C. A.; Lima, E. O.; Sucupira, G. C.; Bertolin, A. O.; Lolis, S. F.; Andrade, F. D. P.; Vilegas, W.; Souza-Brito, A. R. M.","Antimicrobial activity of some medicinal plants of the Cerrado, Brazil","PHYTOTHERAPY RESEARCH","2008.0","10.1002/ptr.2397","Article","Univ Estadual Paulista, Inst Biociencias, Dept Fisiol, Botucatu, SP, BrazilFundacao Univ Tocantins, Inst Biol & Saude Publ, Porto Nacl, Tocantins, BrazilUniv Fed Paraiba, CCS, Dept Ciencias Farmaceut, Lab Micol, BR-58059900 Joao Pessoa, Paraiba, BrazilUniv Estadual Paulista, Inst Quim, Lab Quim Organ, Sao Paulo, BrazilUniv Estadual Campinas, Inst Biol, Dept Fisiol & Biofis, Sao Paulo, Brazil","Fundacao Univ Tocantins","Brazil"
"Hernandez-Divers, Sonia M.; Villegas, Pedro; Jimenez, Carlos; Hernandez-Divers, Stephen J.; Garcia, Maricarmen; Riblet, Sylva M.; Carroll, C. Ron; O'Connor, Barry M.; Webb, Julie L.; Yabsley, Michael J.; Williams, Susan M.; Sanchez, Susan","Backyard Chicken Flocks Pose a Disease Risk for Neotropic Birds in Costa Rica","AVIAN DISEASES","2008.0","10.1637/8298-032808-Reg.1","Article","Univ Georgia, Odum Sch Ecol, Athens, GA 30602 USAUniv Georgia, Dept Small Anim Med & Surg, Coll Vet Med, Athens, GA 30602 USAUniv Georgia, Dept Populat Hlth, Coll Vet Med, Poultry Diagnost & Res Ctr, Athens, GA 30602 USANatl Univ Costa Rica, Sch Vet Med, Heredia, Costa RicaUniv Michigan, Museum Zool, Ann Arbor, MI 48109 USAUniv Georgia, Dept Pathol, Coll Vet Med, Athens, GA 30602 USAUniv Georgia, SE Cooperat Wildlife Dis Study, Dept Populat Hlth, Coll Vet Med, Athens, GA 30602 USAUniv Georgia, Warnell Sch Forestry & Nat Resources, Athens, GA 30602 USAUniv Georgia, Dept Infect Dis, Coll Vet Med, Athens, GA 30602 USAUniv Georgia, Athens Vet Diagnost Lab, Coll Vet Med, Athens, GA 30602 USA",NA,"USA"
"Pelegrini, Denise D.; Tsuzuki, Joyce K.; Amado, Ciomar A. B.; Cortez, Diogenes A. G.; Ferreira, Izabel C. P.","Biological Activity and Isolated Compounds in Sapindus saponaria L. and other Plants of the Genus Sapindus","LATIN AMERICAN JOURNAL OF PHARMACY","2008.0",NA,"Review","Univ Estadual Maringa, Dept Farm & Farmacol, BR-87020900 Maringa, PR, Brazil",NA,"Brazil"
"Fuselli, Sandra R.; Garcia de la Rosa, Susana B.; Eguaras, Martin J.; Fritz, Rosalia","Chemical composition and antimicrobial activity of Citrus essences on honeybee bacterial pathogen Paenibacillus larvae, the causal agent of American foulbrood","WORLD JOURNAL OF MICROBIOLOGY & BIOTECHNOLOGY","2008.0","10.1007/s11274-008-9711-9","Article","Univ Nacl Mar del Plata, Fac Ciencias Exactas & Nat, RA-7600 Mar Del Plata, ArgentinaCIC, La Plata, ArgentinaConsejo Nacl Invest Cient & Tecn CONICET, Buenos Aires, DF, Argentina","CIC","Argentina"
"Costa, Emmanoel V.; Teixeira, Sirlei D.; Marques, Francisco A.; Duarte, Marta C. T.; Delarmelina, Camila; Pinheiro, Maria Lucia B.; Trigo, Jose R.; Sales Maia, Beatriz Helena L. N.","Chemical composition and antimicrobial activity of the essential oils of the Amazon Guatteriopsis species","PHYTOCHEMISTRY","2008.0","10.1016/j.phytochem.2008.03.005","Article","Univ Fed Parana, Dept Chem, BR-81531990 Curitiba, Parana, BrazilUNICS, BR-8555000 Palmas, PR, BrazilUniv Estadual Campinas, Res Ctr Chem Biol & Agr CPQBA, BR-1314000 Campinas, SP, BrazilUniv Fed Amazonas, Dept Chem, BR-69077000 Manaus, Amazonas, BrazilUniv Estadual Campinas, Inst Biol, BR-13083970 Campinas, SP, Brazil","UNICS","Brazil"
"Andre, Maria Claudia D. P. B.; Hidalgo Campos, Maria Raquel; Borges, Liana Jayme; Kipnis, Andre; Pimenta, Fabiana Cristina; Serafini, Alvaro Bisol","Comparison of Staphylococcus aureus isolates from food handlers, raw bovine milk and Minas Frescal cheese by antibiogram and pulsed-field gel electrophoresis following SmaI digestion","FOOD CONTROL","2008.0","10.1016/j.foodcont.2007.03.010","Article","Univ Fed Goias, Inst Patol Trop & Saude Publ, Dept Microbiol Immunol Parasitol & Patol, BR-74605050 Goiania, Go, Brazil",NA,"Brazil"
"Botelho, Marco Antonio; Rao, Vietla Satyanarayana; Montenegro, Danusa; Menezes Bandeira, Mary Anne; Cruz Fonseca, Said Goncalves; Pinto Nogueira, Nadia Accioly; Ribeiro, Ronaldo Albuquerque; Castro Brito, Gerly Anne","Effects of a herbal gel containing carvacrol and chalcones on alveolar bone resorption in rats on experimental periodontitis","PHYTOTHERAPY RESEARCH","2008.0","10.1002/ptr.2325","Article","Univ Fed Ceara, Dept Physiol & Pharmacol, Sch Med, Fortaleza, Ceara, BrazilUniv Fed Ceara, Dept Pharm, Sch Med, Fac Pharm, Fortaleza, Ceara, BrazilUniv Fed Ceara, Dept Toxicol & Clin Anal, Fortaleza, Ceara, BrazilUniv Fed Ceara, Sch Med, Dept Morphol, Fortaleza, Ceara, Brazil",NA,"Brazil"
"Rojas, Janne; Velasco, Judith; Morales, Antonio; Diaz, Tulia; Meccia, Gina","Evaluation of antibacterial activity on different solvent extracts of Euphorbia caracasana Boiss and Euphorbia cotinifolia L. (Euphorbiaceae) collected in Venezuela","BOLETIN LATINOAMERICANO Y DEL CARIBE DE PLANTAS MEDICINALES Y AROMATICAS","2008.0",NA,"Article","Univ Los Andes, Organ Biomol Res Grp, Res Inst, Fac Pharm & Biomed Sci, Merida, VenezuelaUniv Los Andes, Dept Microbiol & Parasitol, Fac Pharm & Biomed Sci, Merida, Venezuela",NA,"Other"
"Pereira, Aline C.; Oliveira, Denilson E.; Silva, Geraldo H.; Figueiredo, Henrique C. P.; Cavalheiro, Alberto J.; Carvalho, Douglas A.; Souza, Luciana P.; Chalfoun, Sara M.","Identification of the antimicrobial substances produced by Solanum palinacanthum (Solanaceae)","ANAIS DA ACADEMIA BRASILEIRA DE CIENCIAS","2008.0","10.1590/S0001-37652008000300004","Article","Univ Fed Lavras, Dept Quim, BR-37200000 Lavras, MG, BrazilUniv Estadual Paulista Julio de Medquita Filho, Inst Quim, Dept Quim Organ, BR-14800900 Araraquara, SP, BrazilUniv Fed Lavras, Dept Vet Med, BR-37200000 Lavras, MG, BrazilUniv Fed Lavras, Dept Biol, BR-37200000 Lavras, MG, BrazilCtr Tecnol Minas, BR-37200000 Lavras, MG, Brazil","Ctr Tecnol Minas","Brazil"
"Valdes, Ayme Fernandez-Calienes; Martinez, Judith Mendiola; Lizama, Ramon Scull; Vermeersch, Marieke; Cos, Paul; Maes, Louis","In vitro anti-microbial activity of the Cuban medicinal plants Simarouba glauca DC, Melaleuca leucadendron L and Artemisia absinthium L","MEMORIAS DO INSTITUTO OSWALDO CRUZ","2008.0","10.1590/S0074-02762008000600019","Article","Inst Med Trop Pedro Kouri, Dept Parasitol, Havana, CubaUniv La Habana, Inst Farm & Alimentos, Dept Farm, Havana, CubaUniv Antwerp, Lab Microbiol Parasitol & Hyg, B-2020 Antwerp, BelgiumInst Trop Med, Dept Anim Hlth, B-2000 Antwerp, Belgium","Inst Med Trop Pedro Kouri","Other"
"Bastos, Esther Margarida A. F.; Simone, Michael; Macedo Jorge, Daniela; Egea Soares, Ademilson Espencer; Spivak, Marla","In vitro study of the antimicrobial activity of Brazilian propolis against Paenibacillus larvae","JOURNAL OF INVERTEBRATE PATHOLOGY","2008.0","10.1016/j.jip.2007.10.007","Article","Univ Minnesota, Dept Ecol Evolut & Behav, St Paul, MN 55108 USAFdn Ezequiel Dias, Res Diretoria Pesquisa, BR-30510010 Belo Horizonte, MG, BrazilUniv Sao Paulo, Dept Genet Ribeirao Preto, Fac Med, BR-14040900 Ribeirao Preto, SP, BrazilUniv Minnesota, Dept Entomol, St Paul, MN 55108 USA","Fdn Ezequiel Dias","Brazil"
"Gomez, Yrma; Gil, Katiuska; Gonzalez, Elba; Farias, Luz Marina","Anti-fungi activity of organic extracts from the tree Fagara monophylla (Rutaccae) in Venezuela","REVISTA DE BIOLOGIA TROPICAL","2007.0",NA,"Article",NA,NA,"Other"
"Soberon, J. R.; Sgariglia, M. A.; Sampietro, D. A.; Quiroga, E. N.; Vattuone, M. A.","Antibacterial activity of plant extracts from northwestern Argentina","JOURNAL OF APPLIED MICROBIOLOGY","2007.0","10.1111/j.1365-2672.2006.03229.x","Article","Univ Nacl Tucuman, Fac Bioquim Quim & Farm, Catedra Fitoquim, Inst Estudios Vegetales Dr AR Sampietro, RA-4000 San Miguel De Tucuman, Tucuman, Argentina",NA,"Argentina"
"Longaray Delamare, Ana Paula; Moschen-Pistorello, Ivete T.; Artico, Liane; Atti-Serafini, Luciana; Echeverrigaray, Sergio","Antibacterial activity of the essential oils of Salvia officinalis L. and Salvia triloba L. cultivated in South Brazil","FOOD CHEMISTRY","2007.0","10.1016/j.foodchem.2005.09.078","Article","Univ Caxias do Sul, Inst Biotechnol, BR-95001970 Caxias Do Sul, RS, Brazil",NA,"Brazil"
"dos Santos, Oliveira; Ueda-Nakamura, T.; Filho, Prado Dias B.","Antimicrobial activity of copaiba oils obtained from different species of Copaifera in Brazil","PLANTA MEDICA","2007.0",NA,"Meeting Abstract","Univ Estadual Londrina, Londrina, PR, BrazilUniv Estadual Maringa, Lab Microbiol Aplicado Prod Nat & Synthet, Maringa, Parana, BrazilUniv Fed Rio de Janeiro, BR-21941 Rio De Janeiro, Brazil",NA,"Brazil"
"Bazzocchi, I. L.; Reyes, C. P.; Jimenez, I. A.; Moujir, L.","Antimicrobial activity of phenolic triterpenes from Maytenus cuzcoina","PLANTA MEDICA","2007.0",NA,"Meeting Abstract","Univ La Laguna, Inst Univ Bioorgan Antonio Gonzalez, E-38206 Tenerife, SpainUniv La Laguna, Dept Microbiol & Biol Celular, E-38206 Tenerife, Spain",NA,"Other"
"Kloucek, P.; Svobodova, B.; Polesny, Z.; Langrova, I.; Smrcek, S.; Kokoska, L.","Antimicrobial activity of some medicinal barks used in Peruvian Amazon","JOURNAL OF ETHNOPHARMACOLOGY","2007.0","10.1016/j.jep.2006.11.010","Article","Czech Univ Agr Prague, Inst Trop & Subtrop, Dept Crop Sci & Agroforestry, Prague 16521 6, Czech RepublicCzech Univ Agr Prague, Fac Agrobiol Food & Nat Resources, Dept Crop Prod, Prague 16521 6, Czech RepublicCzech Univ Agr Prague, Fac Agrobiol Food & Nat Resources, Dept Zool & Fisheries, Prague 16521 6, Czech RepublicCharles Univ Prague, Fac Sci, Dept Organ & Nucl Chem, Prague 12843 2, Czech Republic",NA,"Other"
"Cerdeiras, M. P.; Albores, S.; Etcheverry, S.; Lucian, V.; Soubes, M.; Vazquez, A.","Antimicrobial activity of Xanthium cavanillesii extracts","PHARMACEUTICAL BIOLOGY","2007.0","10.1080/13880200701214839","Article","Fac Quim Montevideo, Catedra Microbiol, Montevideo, UruguayFac Quim Montevideo, Catedra Farmacognosia, Montevideo, Uruguay",NA,"Other"
"Auricchio, Maridngela T.; Bugno, Adriana; Barros, Silvia B. M.; Bacchi, Elfriede M.","Antimicrobial and antioxidant activities and toxicity of Eugenia uniflora","LATIN AMERICAN JOURNAL OF PHARMACY","2007.0",NA,"Article","Univ Sao Paulo, Fac Ciencias Farmaceut, BR-05508900 Sao Paulo, BrazilAdolfo Lutz Inst, Sao Paulo, Brazil",NA,"Brazil"
"Gomes-Figueiredo, Josiane; Pimentel, Ida C.; Vicente, Vania A.; Pie, Marcio R.; Kava-Cordeiro, Vanessa; Galli-Terasawa, Lygia; Pereira, Jose O.; de Souza, Antonia Q. L.; Glienke, Chirlei","Bioprospecting highly diverse endophytic Pestalotiopsis spp. with antibacterial properties from Maytenus ilicifolia, a medicinal plant from Brazil","CANADIAN JOURNAL OF MICROBIOLOGY","2007.0","10.1139/W07-078","Article","Univ Fed Parana, Setor Ciencias Biol, Dept Genet, BR-81531990 Curitiba, Parana, BrazilUniv Fed Parana, Setor Ciencias Biol, Dept Patol Basica, BR-81531990 Curitiba, Parana, BrazilUniv Fed Parana, Setor Ciencias Biol, Dept Zool, Lab Ecol Mol & Parasitol Evolut, BR-81531990 Curitiba, Parana, BrazilUniv Amazonas, Fac Ciencias Agrarias, Dept Ciencias Fundamentais & Desenvolvimento Agri, Manaus, Amazonas, Brazil","Univ Amazonas","Brazil"
"Cheraif, I.; Ben Jannet, H.; Hammami, M.; Khouja, M. L.; Mighri, Z.","Chemical composition and antimicrobial activity of essential oils of Cupressus arizonica Greene","BIOCHEMICAL SYSTEMATICS AND ECOLOGY","2007.0","10.1016/j.bse.2007.05.009","Article","Fac Sci Monastir, Lab Chim Subst Nat & Synth Organ, UR 99 12 26, Monastir 5019, TunisiaFac Med, Biochim Lab, UCSR Spectrometrie Masse, Monastir 5019, TunisiaInst Natl Rech Genie Rural Eaux & Forets, Ariana 2080, Tunisia",NA,"Other"
"Schubert, A.; Pereira, D. F.; Zanin, F. F.; Alves, S. H.; Beck, R. C. R.; Athayde, M. L.","Comparison of antioxidant activities and total polyphenolic and methylxanthine contents between the unripe fruit and leaves of llex paraguariensis A. St. Hil","PHARMAZIE","2007.0","10.1691/ph.2007.11.7052","Article","Univ Fed Santa Maria, Dept Farm Ind, BR-97105900 Rio Grande do Sul, RS, BrazilUniv Fed Santa Maria, Dept Microbiol, BR-97105900 Rio Grande do Sul, RS, BrazilUniv Fed Santa Maria, Programa Posgrad Ciencias Farmaceut, BR-97105900 Rio Grande do Sul, RS, BrazilUniv Fed Santa Maria, Univ Reg Integrada Alto Uruguai & Missoes, BR-97105900 Rio Grande do Sul, RS, Brazil",NA,"Brazil"
